,event_id,home_team_name,away_team_name,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched,odd,real_odd,odd_type,odd_size,selection_id
16702,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 8.5 Goals,1.199096661,0.0,2.74,2.65,back,65.74,2407529
16702,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 8.5 Goals,1.199096661,0.0,4.6,4.42,back,92.47,2407529
16702,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 8.5 Goals,1.199096661,0.0,1.27,1.26,lay,69.36,2407528
16702,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 8.5 Goals,1.199096661,0.0,1.28,1.27,lay,266.82,2407528
16702,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 8.5 Goals,1.199096661,0.0,1.58,1.55,lay,114.0,2407528
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,2.74,2.65,back,65.74,1485568
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,4.6,4.42,back,62.07,1485568
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,1.28,1.27,lay,223.08,1485567
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,1.58,1.55,lay,114.0,1485567
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,1000.0,950.05,lay,0.12,1485567
16699,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 5.5 Goals,1.199096672,0.0,1000.0,950.05,lay,34.42,1485568
16684,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,FK Riga +1,1.199096750,0.0,6.6,6.32,back,66.42,151478
16684,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,FK Riga +1,1.199096750,0.0,16.0,15.25,back,65.61,151478
16684,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,FK Riga +1,1.199096750,0.0,6.6,6.32,back,66.42,20286511
16684,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,FK Riga +1,1.199096750,0.0,16.0,15.25,back,65.61,20286511
16684,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,FK Riga +1,1.199096750,0.0,1.24,1.23,lay,117.23,19554886
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,4.5,4.33,back,32.8,14130733
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,9.2,8.79,back,77.3,14130733
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,13.0,12.4,back,82.77,14130733
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,1.12,1.11,lay,637.37,3123855
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,26.0,24.75,lay,75.77,14130733
16683,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Draw no Bet,1.199096749,0.0,180.0,171.05,lay,1.04,14130733
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,1
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,2
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,3
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,4
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,5
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,6
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,7
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,8
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,9
16691,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time Score,1.199096708,0.0,1000.0,950.05,lay,13.66,4316861
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,1.64,1.61,back,316.7,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,2.74,2.65,back,65.74,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,4.6,4.42,back,62.07,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,1.11,1.1,back,101.23,1222347
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,1.13,1.12,back,887.3,1222347
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,8.8,8.41,lay,114.63,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,36.0,34.25,lay,63.96,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,110.0,104.55,lay,41.11,1222346
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,1.28,1.27,lay,223.08,1222347
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,1.58,1.55,lay,114.0,1222347
16698,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 4.5 Goals,1.199096710,0.0,2.58,2.5,lay,201.31,1222347
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1.23,1.22,back,91.11,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1.26,1.25,back,91.11,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1.5,1.48,back,228.87,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1.64,1.61,back,316.7,1222345
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,2.74,2.65,back,65.74,1222345
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1.58,1.55,lay,114.0,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,2.58,2.5,lay,201.31,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,1000.0,950.05,lay,11.72,1222344
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,3.0,2.9,lay,114.43,1222345
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,6.0,5.75,lay,68.24,1222345
16697,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 3.5 Goals,1.199096713,0.0,11.0,10.5,lay,65.14,1222345
16701,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 7.5 Goals,1.199096663,0.0,2.74,2.65,back,65.74,1485573
16701,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 7.5 Goals,1.199096663,0.0,4.6,4.42,back,77.21,1485573
16701,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 7.5 Goals,1.199096663,0.0,1.28,1.27,lay,278.73,1485572
16701,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 7.5 Goals,1.199096663,0.0,1.58,1.55,lay,114.0,1485572
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,2.34,2.27,back,108.67,6384646
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,4.0,3.85,back,107.2,6384646
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,6.6,6.32,lay,197.12,6384646
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,10.5,10.03,lay,101.4,6384646
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,21.0,20.0,lay,93.11,6384646
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,1.24,1.23,lay,117.23,6384647
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,1.23,1.22,lay,350.52,6384648
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,1.36,1.34,lay,107.64,6384648
16682,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Double Chance,1.199096665,0.0,1.57,1.54,lay,92.97,6384648
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,2.66,2.58,back,149.97,58805
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,1.7,1.67,back,355.68,3123855
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,8.8,8.41,back,62.07,14130733
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,3.4,3.28,lay,160.66,58805
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,1.96,1.91,lay,203.53,3123855
16690,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Half Time,1.199096671,0.0,28.0,26.65,lay,14.25,14130733
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,2.26,2.2,back,163.76,1221385
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,4.7,4.52,back,76.66,1221385
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,1.19,1.18,back,1493.0,1221386
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,6.4,6.13,lay,277.61,1221385
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,1000.0,950.05,lay,41.35,1221385
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,1.28,1.27,lay,286.55,1221386
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,1.8,1.76,lay,207.0,1221386
16695,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Over/Under 1.5 Goals,1.199096712,0.0,1000.0,950.05,lay,43.58,1221386
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,3.0,2.9,back,2.64,5851482
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,3.35,3.23,back,296.1,5851482
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,1.27,1.26,back,2618.14,5851483
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,4.8,4.61,lay,692.72,5851482
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,1.43,1.41,lay,694.76,5851483
16686,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 0.5,1.199096667,0.0,1.5,1.48,lay,5.27,5851483
16680,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Both teams to Score?,1.199096748,0.0,110.0,104.55,lay,27.11,30246
16680,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Both teams to Score?,1.199096748,0.0,110.0,104.55,lay,40.69,110503
16688,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 2.5,1.199096662,0.0,1.11,1.1,back,2445.12,47972
16688,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 2.5,1.199096662,0.0,5.9,5.66,back,53.51,47973
16688,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 2.5,1.199096662,0.0,1.21,1.2,lay,260.91,47972
16688,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,First Half Goals 2.5,1.199096662,0.0,10.5,10.03,lay,259.3,47973
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,92.47,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,92.5,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,92.5,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,92.51,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,77.21,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,77.23,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,77.23,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,77.26,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,62.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,127.81,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.64,1.61,back,316.7,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.6,4.42,back,62.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,51.88,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.26,4.1,back,75.94,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,30.06,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.92,3.77,back,97.78,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.94,1.89,back,353.55,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.18,3.07,back,86.19,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.64,1.61,back,316.7,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.74,2.65,back,65.74,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.64,1.61,back,287.87,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.4,2.33,back,94.75,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.64,1.61,back,213.99,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.06,2.01,back,169.21,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.31,1.29,back,53.76,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,back,371.05,7044482
